"Genotype" "Trial" "Yield"
"3157" "G057" "TR32" 38.8392282469629
"3158" "G058" "TR32" 31.051097680688
"3159" "G059" "TR32" 30.2391133774339
"3160" "G060" "TR32" 40.0278619517824
"3161" "G061" "TR32" 57.7552708826435
"3162" "G062" "TR32" 57.7961760687587
"3163" "G063" "TR32" 47.8913675396027
"3164" "G064" "TR32" 39.2896313818955
"3165" "G065" "TR32" 42.140950489876
"3166" "G066" "TR32" 43.3817358552181
"3167" "G067" "TR32" 43.6048149176323
"3168" "G068" "TR32" 39.0882559830089
"3169" "G069" "TR32" 26.7803472036764
"3170" "G070" "TR32" 32.8624140987873
"3171" "G071" "TR32" 45.4116299940213
"3172" "G072" "TR32" 36.6010364094171
"3173" "G073" "TR32" 47.2985799961237
"3174" "G074" "TR32" 53.3473554483928
"3175" "G075" "TR32" 37.8110473536628
"3176" "G076" "TR32" 22.0255194913746
"3177" "G077" "TR32" 38.0692967320143
"3178" "G078" "TR32" 42.9084080797912
"3179" "G079" "TR32" 37.7432816793844
"3180" "G080" "TR32" 34.3965060859221
"3181" "G081" "TR32" 29.1888636462451
"3182" "G082" "TR32" 47.9192688977884
"3183" "G083" "TR32" 51.3703567154099
"3184" "G084" "TR32" 36.3832831712242
"3185" "G085" "TR32" 31.4297696933641
"3186" "G086" "TR32" 51.7829570047194
"3187" "G087" "TR32" 33.1616558720273
"3188" "G088" "TR32" 52.018319889096
"3189" "G089" "TR32" 90.1328649636146
"3190" "G090" "TR32" 34.7061390373225
"3191" "G091" "TR32" 37.8598291432198
"3192" "G092" "TR32" 33.1767014704046
"3193" "G093" "TR32" 24.0506327904234
"3194" "G094" "TR32" 34.9599059942798
"3195" "G095" "TR32" 42.2728435809989
"3196" "G096" "TR32" 37.920628837156
"3197" "G097" "TR32" 31.8511037939142
"3198" "G098" "TR32" 39.3373486516811
"3199" "G099" "TR32" 48.1252212710431
"3200" "G100" "TR32" 37.0950451981475
"3201" "G001" "TR33" 42.7151798599246
"3202" "G002" "TR33" 65.6355390713139
"3203" "G003" "TR33" 30.7402497997854
"3204" "G004" "TR33" 58.5750528190548
"3205" "G005" "TR33" 55.4661809544278
"3206" "G006" "TR33" 67.3216231433934
"3207" "G007" "TR33" 40.0582424575131
"3208" "G008" "TR33" 47.7520570003989
"3209" "G009" "TR33" 57.4174834927619
"3210" "G010" "TR33" 34.9412834035616
"3211" "G011" "TR33" 35.8425844166707
"3212" "G012" "TR33" 46.8257031762585
"3213" "G013" "TR33" 66.4670427663995
"3214" "G014" "TR33" 54.1383699071916
"3215" "G015" "TR33" 44.9190317842707
"3216" "G016" "TR33" 44.6782331351836
"3217" "G017" "TR33" 46.3655527729738
"3218" "G018" "TR33" 45.8862418048779
"3219" "G019" "TR33" 50.3809992712829
"3220" "G020" "TR33" 33.3977948962882
"3221" "G021" "TR33" 77.0644167016534
"3222" "G022" "TR33" 44.6547154209631
"3223" "G023" "TR33" 76.2437355970957
"3224" "G024" "TR33" 33.4991503994868
"3225" "G025" "TR33" 87.8135007093388
"3226" "G026" "TR33" 61.7190570053585
"3227" "G027" "TR33" 47.9466020156943
"3228" "G028" "TR33" 54.6117758366118
"3229" "G029" "TR33" 70.4488955790287
"3230" "G030" "TR33" 24.2224395995081
"3231" "G031" "TR33" 34.8196332059877
"3232" "G032" "TR33" 52.9940574759331
"3233" "G033" "TR33" 58.4681827551411
"3234" "G034" "TR33" 45.3062790391972
"3235" "G035" "TR33" 55.0511497777483
"3236" "G036" "TR33" 46.067933962024
"3237" "G037" "TR33" 60.4148836575099
"3238" "G038" "TR33" 62.6473080661254
"3239" "G039" "TR33" 37.2624759612151
"3240" "G040" "TR33" 35.009770420636
"3241" "G041" "TR33" 59.4221539086127
"3242" "G042" "TR33" 42.9297478689953
"3243" "G043" "TR33" 40.424091344316
"3244" "G044" "TR33" 23.9252335522699
"3245" "G045" "TR33" 70.8319513253148
"3246" "G046" "TR33" 39.6086164609479
"3247" "G047" "TR33" 61.0091662012109
"3248" "G048" "TR33" 40.8669143518497
"3249" "G049" "TR33" 46.1034160249151
"3250" "G050" "TR33" 62.1750184315342
"3251" "G051" "TR33" 45.4218852479455
"3252" "G052" "TR33" 45.6922681384028
"3253" "G053" "TR33" 50.4602437591136
"3254" "G054" "TR33" 58.4041785103758
"3255" "G055" "TR33" 36.5913845396718
"3256" "G056" "TR33" 50.1206019942383
"3257" "G057" "TR33" 41.5462041850495
"3258" "G058" "TR33" 31.083624949242
"3259" "G059" "TR33" 56.6403943462217
"3260" "G060" "TR33" 72.8295894140492
"3261" "G061" "TR33" 67.0261971539513
"3262" "G062" "TR33" 50.8625556807987
"3263" "G063" "TR33" 57.5531102849025
"3264" "G064" "TR33" 34.7305353843298
"3265" "G065" "TR33" 46.1559578704316
"3266" "G066" "TR33" 64.4490832708058
"3267" "G067" "TR33" 61.9653675014116
"3268" "G068" "TR33" 73.730406769548
"3269" "G069" "TR33" 53.0076752017268
"3270" "G070" "TR33" 45.3844840483564
"3271" "G071" "TR33" 59.262839004338
"3272" "G072" "TR33" 56.3538974172523
"3273" "G073" "TR33" 47.6066493613027
"3274" "G074" "TR33" 35.9657562692056
"3275" "G075" "TR33" 53.5895825790083
"3276" "G076" "TR33" 64.2780585355089
"3277" "G077" "TR33" 48.4748461771981
"3278" "G078" "TR33" 37.9620673020642
"3279" "G079" "TR33" 51.5599050000693
"3280" "G080" "TR33" 45.3564614356698
"3281" "G081" "TR33" 38.4496087577583
"3282" "G082" "TR33" 52.5379064201284
"3283" "G083" "TR33" 76.4414895387502
"3284" "G084" "TR33" 58.4837505030342
"3285" "G085" "TR33" 56.1546034075687
"3286" "G086" "TR33" 66.2234300618725
"3287" "G087" "TR33" 59.2738984254467
"3288" "G088" "TR33" 42.4055822931875
"3289" "G089" "TR33" 52.9484996035117
"3290" "G090" "TR33" 30.0372472428429
"3291" "G091" "TR33" 61.4249773151715
"3292" "G092" "TR33" 41.0115574000741
"3293" "G093" "TR33" 70.5896633367004
"3294" "G094" "TR33" 47.3396840652452
"3295" "G095" "TR33" 61.8228534704327
"3296" "G096" "TR33" 44.5553175015054
"3297" "G097" "TR33" 73.4434994898174
"3298" "G098" "TR33" 62.0255752461695
"3299" "G099" "TR33" 66.0759384969325
"3300" "G100" "TR33" 45.3034179489878
"3301" "G001" "TR34" 55.6725537189019
"3302" "G002" "TR34" 56.4777896101507
"3303" "G003" "TR34" 37.35404474499
"3304" "G004" "TR34" 29.3704111916318
"3305" "G005" "TR34" 39.9786876135004
"3306" "G006" "TR34" 21.8193699888349
"3307" "G007" "TR34" 33.000368760944
"3308" "G008" "TR34" 48.3347061598691
"3309" "G009" "TR34" 41.7529009922774
"3310" "G010" "TR34" 52.5018210502832
"3311" "G011" "TR34" 41.4417029428196
"3312" "G012" "TR34" 46.1648927293395
"3313" "G013" "TR34" 43.7810030480614
"3314" "G014" "TR34" 28.0544673071279
"3315" "G015" "TR34" 41.3550343078322
"3316" "G016" "TR34" 39.1403698300507
"3317" "G017" "TR34" 35.6275050626959
"3318" "G018" "TR34" 30.1340539988877
"3319" "G019" "TR34" 32.441111916114
"3320" "G020" "TR34" 35.093176965687
"3321" "G021" "TR34" 34.8843790293039
"3322" "G022" "TR34" 34.4665643393829
"3323" "G023" "TR34" 36.6522018681862
"3324" "G024" "TR34" 30.8234142814158
"3325" "G025" "TR34" 38.911704062071
"3326" "G026" "TR34" 46.9824242874944
"3327" "G027" "TR34" 45.6115853590402
"3328" "G028" "TR34" 46.5989478949536
"3329" "G029" "TR34" 37.3588826896019
"3330" "G030" "TR34" 36.7215690808791
"3331" "G031" "TR34" 30.4847863196989
"3332" "G032" "TR34" 30.1191173845648
"3333" "G033" "TR34" 42.8709938832356
"3334" "G034" "TR34" 39.5994312613066
"3335" "G035" "TR34" 37.6662988740324
"3336" "G036" "TR34" 54.8592528341671
"3337" "G037" "TR34" 35.84603117361
"3338" "G038" "TR34" 37.3821449214069
"3339" "G039" "TR34" 32.3560006735926
"3340" "G040" "TR34" 27.3620383245602
"3341" "G041" "TR34" 51.0141557588467
"3342" "G042" "TR34" 23.6417522179756
"3343" "G043" "TR34" 39.5267353869081
"3344" "G044" "TR34" 35.2993026811666
"3345" "G045" "TR34" 30.7591230907532
"3346" "G046" "TR34" 33.1941696676312
"3347" "G047" "TR34" 39.5551284071599
"3348" "G048" "TR34" 27.2883556558721
"3349" "G049" "TR34" 49.6964375795133
"3350" "G050" "TR34" 48.492721859422
"3351" "G051" "TR34" 24.9563836583607
"3352" "G052" "TR34" 31.9319161337967
"3353" "G053" "TR34" 39.0149721489588
"3354" "G054" "TR34" 39.4023537355641
"3355" "G055" "TR34" 45.306696653653
"3356" "G056" "TR34" 25.4545981276986
"3357" "G057" "TR34" 41.6834091228785
"3358" "G058" "TR34" 24.4357218169914
"3359" "G059" "TR34" 41.5803489349246
"3360" "G060" "TR34" 42.1508184504109
"3361" "G061" "TR34" 46.4522679123779
"3362" "G062" "TR34" 35.8148732476423
"3363" "G063" "TR34" 49.1046546102463
"3364" "G064" "TR34" 44.7377007979336
"3365" "G065" "TR34" 62.3069000479202
"3366" "G066" "TR34" 39.103989689387
"3367" "G067" "TR34" 45.0344811459703
"3368" "G068" "TR34" 45.5717400017817
"3369" "G069" "TR34" 26.6882569680196
"3370" "G070" "TR34" 27.8085893105189
"3371" "G071" "TR34" 51.6270111136204
"3372" "G072" "TR34" 26.9042118485823
"3373" "G073" "TR34" 59.1536519248479
"3374" "G074" "TR34" 61.3049196811889
"3375" "G075" "TR34" 29.9153282330967
"3376" "G076" "TR34" 14.7915836024382
"3377" "G077" "TR34" 30.3946149690369
"3378" "G078" "TR34" 45.169339212306
"3379" "G079" "TR34" 40.404006914773
"3380" "G080" "TR34" 35.8932565132024
"3381" "G081" "TR34" 31.2870139374667
"3382" "G082" "TR34" 40.4617550957051
"3383" "G083" "TR34" 52.299362448857
"3384" "G084" "TR34" 40.0925714901477
"3385" "G085" "TR34" 36.8932368639903
"3386" "G086" "TR34" 38.2801016001837
"3387" "G087" "TR34" 37.5519531038956
"3388" "G088" "TR34" 41.0420359728863
"3389" "G089" "TR34" 53.513520919842
"3390" "G090" "TR34" 41.3009065493519
"3391" "G091" "TR34" 23.0156361395743
"3392" "G092" "TR34" 34.9583152688717
"3393" "G093" "TR34" 44.3330705874355
"3394" "G094" "TR34" 27.9317168706035
"3395" "G095" "TR34" 46.5809319142074
"3396" "G096" "TR34" 31.1310985542387
"3397" "G097" "TR34" 30.0644081638797
"3398" "G098" "TR34" 29.7652637103119
"3399" "G099" "TR34" 33.2774924538946
"3400" "G100" "TR34" 42.6826770228
"3401" "G001" "TR35" 39.8402593052884
"3402" "G002" "TR35" 62.0741167803908
"3403" "G003" "TR35" 58.2677092314085
"3404" "G004" "TR35" 38.4694266930252
"3405" "G005" "TR35" 54.1164425443565
"3406" "G006" "TR35" 69.2972315187602
"3407" "G007" "TR35" 38.9763942279232
"3408" "G008" "TR35" 54.2645333972763
"3409" "G009" "TR35" 53.832192288201
"3410" "G010" "TR35" 48.6174117179401
"3411" "G011" "TR35" 41.4706714976649
"3412" "G012" "TR35" 49.2927730259966
"3413" "G013" "TR35" 62.9428048597868
"3414" "G014" "TR35" 71.1262694494941
"3415" "G015" "TR35" 40.8471575055297
"3416" "G016" "TR35" 40.7441119832422
"3417" "G017" "TR35" 45.0701364455226
"3418" "G018" "TR35" 31.5876800182757
"3419" "G019" "TR35" 46.7591801879085
"3420" "G020" "TR35" 43.1129676335246
"3421" "G021" "TR35" 45.0196587410223
"3422" "G022" "TR35" 43.5871740460605
"3423" "G023" "TR35" 42.5904446817333
"3424" "G024" "TR35" 40.1497422495187
"3425" "G025" "TR35" 55.1966510594043
"3426" "G026" "TR35" 57.8824330456187
"3427" "G027" "TR35" 49.7057090015823
"3428" "G028" "TR35" 47.2253230449471
"3429" "G029" "TR35" 38.1231614679499
"3430" "G030" "TR35" 40.5911054099409
"3431" "G031" "TR35" 44.5927865996393
"3432" "G032" "TR35" 53.1843077349209
"3433" "G033" "TR35" 36.9017446664606
"3434" "G034" "TR35" 51.65494500605
"3435" "G035" "TR35" 61.6747643678649
"3436" "G036" "TR35" 52.1667159833853
"3437" "G037" "TR35" 52.9614210137941
"3438" "G038" "TR35" 62.7512618105196
"3439" "G039" "TR35" 40.7403149196077
"3440" "G040" "TR35" 36.8265647290664
"3441" "G041" "TR35" 48.4595859665426
"3442" "G042" "TR35" 58.1081633666984
"3443" "G043" "TR35" 28.8883268295373
"3444" "G044" "TR35" 54.4286738148262
"3445" "G045" "TR35" 48.9774261552554
"3446" "G046" "TR35" 44.4105205120681
"3447" "G047" "TR35" 51.7234486905341
"3448" "G048" "TR35" 47.5578945465241
"3449" "G049" "TR35" 51.3806502720699
"3450" "G050" "TR35" 44.3112401861542
"3451" "G051" "TR35" 46.0805275845067
"3452" "G052" "TR35" 46.7848021084649
"3453" "G053" "TR35" 46.3130011884179
"3454" "G054" "TR35" 47.9595701098519
"3455" "G055" "TR35" 48.5812565440742
"3456" "G056" "TR35" 37.8943917170399
"3457" "G057" "TR35" 31.5148948601446
"3458" "G058" "TR35" 43.3045375693635
"3459" "G059" "TR35" 43.8460136457158
"3460" "G060" "TR35" 52.1384881623777
"3461" "G061" "TR35" 60.7082517629951
"3462" "G062" "TR35" 51.657438594827
"3463" "G063" "TR35" 41.2744586188456
"3464" "G064" "TR35" 38.7276018912499
"3465" "G065" "TR35" 48.7620150653797
"3466" "G066" "TR35" 63.8190237196297
"3467" "G067" "TR35" 32.7138442284544
"3468" "G068" "TR35" 41.5058831624673
"3469" "G069" "TR35" 47.9081808433866
"3470" "G070" "TR35" 51.0113819261478
"3471" "G071" "TR35" 48.5991274356353
"3472" "G072" "TR35" 54.4374244093309
"3473" "G073" "TR35" 61.7294226486136
"3474" "G074" "TR35" 24.8239522831212
"3475" "G075" "TR35" 52.3818737761857
"3476" "G076" "TR35" 52.443207908816
"3477" "G077" "TR35" 44.9548423638073
"3478" "G078" "TR35" 50.6012070896049
"3479" "G079" "TR35" 66.7524136619103
"3480" "G080" "TR35" 45.1278066731346
"3481" "G081" "TR35" 51.2101357468854
"3482" "G082" "TR35" 56.1031324449276
"3483" "G083" "TR35" 42.3372017292276
"3484" "G084" "TR35" 59.6789420978211
"3485" "G085" "TR35" 48.0178669964363
"3486" "G086" "TR35" 53.8969381698363
"3487" "G087" "TR35" 65.7833784193334
"3488" "G088" "TR35" 34.1191186102341
"3489" "G089" "TR35" 40.4351371534004
"3490" "G090" "TR35" 34.028024006844
"3491" "G091" "TR35" 61.3535165647607
"3492" "G092" "TR35" 41.506431191048
"3493" "G093" "TR35" 55.6999149094509
"3494" "G094" "TR35" 30.8961761664072
"3495" "G095" "TR35" 56.3437499577746
"3496" "G096" "TR35" 46.6024215568129
"3497" "G097" "TR35" 59.795440606536
"3498" "G098" "TR35" 57.0360548559021
"3499" "G099" "TR35" 43.6074320097325
"3500" "G100" "TR35" 59.1074691528552
"3501" "G001" "TR36" 45.47195451299
"3502" "G002" "TR36" 37.0180188777521
"3503" "G003" "TR36" 36.165205394446
"3504" "G004" "TR36" 31.6215995946945
"3505" "G005" "TR36" 34.4537740609314
"3506" "G006" "TR36" 29.6755104943056
"3507" "G007" "TR36" 35.5652683195072
"3508" "G008" "TR36" 45.0632740960851
"3509" "G009" "TR36" 30.0747343330746
"3510" "G010" "TR36" 41.5692252678247
"3511" "G011" "TR36" 41.3728337162921
"3512" "G012" "TR36" 52.8656178728009
"3513" "G013" "TR36" 28.4917811224196
"3514" "G014" "TR36" 38.8398221851043
"3515" "G015" "TR36" 49.2074512709171
"3516" "G016" "TR36" 30.7807779883573
"3517" "G017" "TR36" 33.7527073826833
"3518" "G018" "TR36" 33.2160401352522
"3519" "G019" "TR36" 59.6698953079697
"3520" "G020" "TR36" 37.7428323962212
"3521" "G021" "TR36" 33.9048444299988
"3522" "G022" "TR36" 41.8028576604081
"3523" "G023" "TR36" 46.7239181753446
"3524" "G024" "TR36" 42.9799630578078
"3525" "G025" "TR36" 23.3797182561537
"3526" "G026" "TR36" 39.2990227397221
"3527" "G027" "TR36" 38.3941090377255
"3528" "G028" "TR36" 44.3233580893013
"3529" "G029" "TR36" 45.5472010188707
"3530" "G030" "TR36" 46.2348817595426
"3531" "G031" "TR36" 29.1562608799202
"3532" "G032" "TR36" 43.9578202938283
"3533" "G033" "TR36" 49.1340159757958
"3534" "G034" "TR36" 43.7045732141516
"3535" "G035" "TR36" 57.7185087505834
"3536" "G036" "TR36" 45.992509883982
"3537" "G037" "TR36" 60.4891448290302
"3538" "G038" "TR36" 36.7863279473859
"3539" "G039" "TR36" 44.8184128033193
"3540" "G040" "TR36" 30.8533952694635
"3541" "G041" "TR36" 36.1740145078581
"3542" "G042" "TR36" 45.4924344701156
"3543" "G043" "TR36" 49.932642681484
"3544" "G044" "TR36" 40.0393373320473
"3545" "G045" "TR36" 46.426624695656
"3546" "G046" "TR36" 47.1479013857492
"3547" "G047" "TR36" 41.8412431231805
"3548" "G048" "TR36" 48.4637804978777
"3549" "G049" "TR36" 57.5496296071875
"3550" "G050" "TR36" 50.4424983898365
"3551" "G051" "TR36" 38.1273290860911
"3552" "G052" "TR36" 32.7749030418034
"3553" "G053" "TR36" 33.4520840907079
"3554" "G054" "TR36" 35.9729209898062
"3555" "G055" "TR36" 58.1260995451699
"3556" "G056" "TR36" 50.2627100139084
"3557" "G057" "TR36" 39.5389013726208
"3558" "G058" "TR36" 35.6255451136921
"3559" "G059" "TR36" 44.2872874375552
"3560" "G060" "TR36" 59.0382336537011
"3561" "G061" "TR36" 47.4080836965637
"3562" "G062" "TR36" 41.6914198565072
"3563" "G063" "TR36" 44.2216755771471
"3564" "G064" "TR36" 38.9966708144677
"3565" "G065" "TR36" 58.7066781614501
"3566" "G066" "TR36" 48.2993286677471
"3567" "G067" "TR36" 36.1959776026235
"3568" "G068" "TR36" 36.4381926467864
"3569" "G069" "TR36" 27.3063259133621
"3570" "G070" "TR36" 45.2593780134405
"3571" "G071" "TR36" 47.9981829242402
"3572" "G072" "TR36" 39.7219334562088
"3573" "G073" "TR36" 40.2740568905858
"3574" "G074" "TR36" 64.4444401440275
"3575" "G075" "TR36" 46.8011057665754
"3576" "G076" "TR36" 23.826695914661
"3577" "G077" "TR36" 40.5417429256
"3578" "G078" "TR36" 39.0509287595749
"3579" "G079" "TR36" 45.3217953795633
"3580" "G080" "TR36" 48.8628505263578
"3581" "G081" "TR36" 47.3574955471531
"3582" "G082" "TR36" 31.7758959520702
"3583" "G083" "TR36" 38.4833664538193
"3584" "G084" "TR36" 52.1133071747242
"3585" "G085" "TR36" 40.5800986747326
"3586" "G086" "TR36" 40.7642439646458
"3587" "G087" "TR36" 39.6062436042353
"3588" "G088" "TR36" 45.7772524577802
"3589" "G089" "TR36" 48.4695919181496
"3590" "G090" "TR36" 36.0144616109473
"3591" "G091" "TR36" 25.2942129380395
"3592" "G092" "TR36" 41.446762191189
"3593" "G093" "TR36" 45.6958313897764
"3594" "G094" "TR36" 43.4653184754302
"3595" "G095" "TR36" 46.7924566944609
"3596" "G096" "TR36" 36.0149005584484
"3597" "G097" "TR36" 71.603847147062
"3598" "G098" "TR36" 24.8134615070603
"3599" "G099" "TR36" 41.0112991740531
"3600" "G100" "TR36" 43.2557206875337
"3601" "G001" "TR37" 48.8785308120632
"3602" "G002" "TR37" 53.053194120065
"3603" "G003" "TR37" 40.6166517560815
"3604" "G004" "TR37" 33.9139928000174
"3605" "G005" "TR37" 63.3812621352526
"3606" "G006" "TR37" 51.3689536784295
"3607" "G007" "TR37" 50.5861501855536
"3608" "G008" "TR37" 31.2809831508545
"3609" "G009" "TR37" 33.9942483308817
"3610" "G010" "TR37" 29.9919924835544
"3611" "G011" "TR37" 36.1222446540098
"3612" "G012" "TR37" 60.3993340954155
"3613" "G013" "TR37" 74.1745454997286
"3614" "G014" "TR37" 54.2783449370247
"3615" "G015" "TR37" 39.2255946243183
"3616" "G016" "TR37" 46.0685659069396
"3617" "G017" "TR37" 40.3280427442904
"3618" "G018" "TR37" 43.6658853137418
"3619" "G019" "TR37" 36.894894078448
"3620" "G020" "TR37" 31.7722472636953
"3621" "G021" "TR37" 44.7590992641826
"3622" "G022" "TR37" 39.0581272280853
"3623" "G023" "TR37" 45.9333223748106
"3624" "G024" "TR37" 35.9940185161242
"3625" "G025" "TR37" 53.395996964784
"3626" "G026" "TR37" 43.3599719771392
"3627" "G027" "TR37" 62.7976858614338
"3628" "G028" "TR37" 45.800693016439
"3629" "G029" "TR37" 52.026946199247
"3630" "G030" "TR37" 40.4739101038325
"3631" "G031" "TR37" 48.6573954695204
"3632" "G032" "TR37" 80.8697284271999
"3633" "G033" "TR37" 49.4035595999131
"3634" "G034" "TR37" 58.0135225420921
"3635" "G035" "TR37" 54.7481023493225
"3636" "G036" "TR37" 31.1377052725089
"3637" "G037" "TR37" 47.2657766780925
"3638" "G038" "TR37" 31.8318489324189
"3639" "G039" "TR37" 36.6000268583499
"3640" "G040" "TR37" 47.7986657659373
"3641" "G041" "TR37" 64.269944152295
"3642" "G042" "TR37" 33.0065454567301
"3643" "G043" "TR37" 41.7213411866324
"3644" "G044" "TR37" 40.4060957756454
"3645" "G045" "TR37" 61.3982980716725
"3646" "G046" "TR37" 40.4262170591266
"3647" "G047" "TR37" 43.0984442389185
"3648" "G048" "TR37" 57.7390874884291
"3649" "G049" "TR37" 59.3229365891479
"3650" "G050" "TR37" 55.2767237615012
"3651" "G051" "TR37" 59.8842171224533
"3652" "G052" "TR37" 39.4527992148069
"3653" "G053" "TR37" 73.5881492350084
"3654" "G054" "TR37" 43.3418944250849
"3655" "G055" "TR37" 34.7237272010291
"3656" "G056" "TR37" 44.8781160502376
"3657" "G057" "TR37" 54.4548981838572
"3658" "G058" "TR37" 37.612934954555
"3659" "G059" "TR37" 41.1723478836145
"3660" "G060" "TR37" 63.2185750692843
"3661" "G061" "TR37" 76.1803503460513
"3662" "G062" "TR37" 76.5438311699096
"3663" "G063" "TR37" 61.862732740119
"3664" "G064" "TR37" 56.6006147406075
"3665" "G065" "TR37" 34.0652606208578
"3666" "G066" "TR37" 41.249261431764
"3667" "G067" "TR37" 39.560972606114
"3668" "G068" "TR37" 46.7524349240315
"3669" "G069" "TR37" 61.2596019549186
"3670" "G070" "TR37" 58.3152359322853
"3671" "G071" "TR37" 64.9558186951296
"3672" "G072" "TR37" 48.2278984164625
"3673" "G073" "TR37" 56.0339150675809
"3674" "G074" "TR37" 21.1792892130368
"3675" "G075" "TR37" 49.5268661474963
"3676" "G076" "TR37" 48.6308330834287
"3677" "G077" "TR37" 38.1572253984504
"3678" "G078" "TR37" 33.9405652865259
"3679" "G079" "TR37" 48.962596977965
"3680" "G080" "TR37" 32.2696499995105
"3681" "G081" "TR37" 34.5634263566826
"3682" "G082" "TR37" 62.0790741356067
"3683" "G083" "TR37" 46.5089274101032
"3684" "G084" "TR37" 47.0264637571736
"3685" "G085" "TR37" 53.8373706116182
"3686" "G086" "TR37" 59.2839063379421
"3687" "G087" "TR37" 34.6307556023901
"3688" "G088" "TR37" 54.3204452692472
"3689" "G089" "TR37" 34.872489577474
"3690" "G090" "TR37" 49.2564209338746
"3691" "G091" "TR37" 87.9198666700781
"3692" "G092" "TR37" 45.0381819592153
"3693" "G093" "TR37" 45.2542760326248
"3694" "G094" "TR37" 39.6135393928828
"3695" "G095" "TR37" 63.5552420206599
"3696" "G096" "TR37" 31.4170214195651
"3697" "G097" "TR37" 53.8658110602463
"3698" "G098" "TR37" 56.7817908454163
"3699" "G099" "TR37" 59.2095435404941
"3700" "G100" "TR37" 43.3977550904789
"3701" "G001" "TR38" 51.869804118139
"3702" "G002" "TR38" 25.8665119233008
"3703" "G003" "TR38" 41.6448361975583
"3704" "G004" "TR38" 37.2413277168028
"3705" "G005" "TR38" 27.0879781809947
"3706" "G006" "TR38" 13.947492668646
